team,teamid,playerid,player,jersey_no,Goals,left_goals,right_goals,head_goals,penalty_goals,Assists,KeyPasses,chances_created,big_chances,shots_on_target,shots_off_target,shots,post,blocked_shots,fouls,yellow_cards,red_cards,defender_saves,offsides,tackles,interceptions,blocks,saves,penalty_saves,position,clean_sheets,shots_faced,matchid,Player_FN
AMRFA,6,POR20251003,Nandhu,26,1,0,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,2,0,0,0,Defense,0,11,71,Nandha Kumar
AMRFA,6,POR2025102,Aftaab ,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,GK,0,5,71,S K AFTAAB 
AMRFA,6,POR2025103,Deva,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,Defense,0,11,71,Deva R
AMRFA,6,POR2025104,AJITH KUMAR R,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,1,2,0,0,0,Midfield,0,11,71,AJITH KUMAR R
AMRFA,6,POR2025106,VJ,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,Midfield,0,11,71,Vijay Amarnath A K 
AMRFA,6,POR2025107,Dhanush,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,Defense,0,11,71,Dhanush
AMRFA,6,POR2025108,Karnesh M,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midfield,0,11,71,Karnesh M
AMRFA,6,POR2025112,Dinesh,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Midfield,0,11,71,Dinesh
AMRFA,6,POR2025114,Pranith,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Defense,0,11,71,M. Pranith
AMRFA,6,POR2025118,Raji.R.S,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,Defense,0,11,71,Raji.R
AMRFA,6,POR2025120,Gautam N,51,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,Forward,0,11,71,Gautam N
AMRFA,6,POR2025122,VASANTH,29,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Midfield,0,11,71,R.Vasanth babu
AMRFA,6,POR2025123,Ashu,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,GK,0,6,71,Jaya Ashwath GP 
AMRFA,6,POR2025124,Guru,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Forward,0,11,71,A.S GURU PRAKASH
AMRFA,6,POR2025470,Dinesh Kumar,61,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Midfield,0,11,71,Dinesh Kumar M
Noble FC,17,POR2025422,Dinesh ,20,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defense,0,2,71,R.DINESH
Noble FC,17,POR2025424,Stephin,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forward,0,2,71,Stephin balan.y
Noble FC,17,POR2025425,Rahul ,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,Midfield,0,2,71,Rahul.g
Noble FC,17,POR2025426,Ok,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Forward,0,2,71,Ashwin.S
