team,teamid,playerid,player,jersey_no,Goals,left_goals,right_goals,head_goals,penalty_goals,Assists,KeyPasses,chances_created,big_chances,shots_on_target,shots_off_target,shots,post,blocked_shots,fouls,yellow_cards,red_cards,defender_saves,offsides,tackles,interceptions,blocks,saves,penalty_saves,position,clean_sheets,shots_faced,matchid,Player_FN
FIFA,11,POR2025203,SAKTHIYAN,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forward,0,9,78,Sakthiyan. R
FIFA,11,POR2025204,Sri ,23,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,Defense,0,9,78,P.Sri Ganesh 
FIFA,11,POR2025205,NAVIN,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,Midfield,0,9,78,Navin.P
FIFA,11,POR2025207,Sundhar,26,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Midfield,0,9,78,Sundhar
Steds HCL FC,15,POR2025318,Shankar,20,1,0,1,0,1,0,3,3,0,4,2,6,0,0,3,0,0,0,0,6,1,0,0,0,Midfield,0,7,78,Umashankar M
Steds HCL FC,15,POR2025320,RAM,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Midfield,0,7,78,Ramalingam
Steds HCL FC,15,POR2025322,Prasanth,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Defense,0,7,78,Prasanth
Steds HCL FC,15,POR2025324,Akash,10,1,0,0,1,0,0,0,0,0,2,0,5,0,3,2,0,0,0,0,2,0,0,0,0,Forward,0,7,78,Akash
Steds HCL FC,15,POR2025327,Mithran,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,GK,0,7,78,Mithran
Steds HCL FC,15,POR2025328,Selva,19,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1,1,0,0,0,1,1,1,0,0,Midfield,0,7,78,Selvaganapathy G 
Steds HCL FC,15,POR2025330,Surya,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0,0,Defense,0,7,78,Surya
Steds HCL FC,15,POR2025335,Magesh,7,0,0,0,0,0,0,0,0,0,1,0,3,0,2,1,0,0,0,0,1,1,0,0,0,Midfield,0,7,78,Magesh
Steds HCL FC,15,POR2025337,Noel,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Defense,0,7,78,Noel S
Steds HCL FC,15,POR2025338,Kathick,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Forward,0,7,78,Karthik.k
Steds HCL FC,15,POR2025340,Alex,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3,2,0,0,0,Midfield,0,7,78,Ajay Alex
Steds HCL FC,15,POR2025343,Siva,18,0,0,0,0,0,0,2,2,0,1,1,2,0,0,2,0,0,0,0,1,1,0,0,0,Forward,0,7,78,Sivakumar
Steds HCL FC,15,POR2025464,DHANUSH,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Defense,0,7,78,DHANUSH
Steds HCL FC,15,POR2025465,Ajay.A,14,0,0,0,0,0,0,3,3,0,1,0,1,0,0,2,0,0,0,0,3,0,0,0,0,Midfield,0,7,78,Ajay.A
