team,teamid,playerid,player,jersey_no,Goals,left_goals,right_goals,head_goals,penalty_goals,Assists,KeyPasses,chances_created,big_chances,shots_on_target,shots_off_target,shots,post,blocked_shots,fouls,yellow_cards,red_cards,defender_saves,offsides,tackles,interceptions,blocks,saves,penalty_saves,position,clean_sheets,shots_faced,matchid,Player_FN
FC Marina,14,POR2025127,PAUL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GK,0,2,30, PAUL ABRAHAM.A
FC Marina,14,POR2025128,Suriya,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Defense,0,2,30,JAISURIYA.S
FC Marina,14,POR2025130,DHILIP,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,Defense,0,2,30,DHILIP KUMAR.E
FC Marina,14,POR2025132,THEMSO,23,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,Midfield,0,2,30,THEMSO JAJO
FC Marina,14,POR2025143,PRADHEEP ,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,Midfield,0,2,30,PRADEEP A.S
FC Marina,14,POR2025135,SOSO LAYAM,27,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,1,0,0,0,0,0,Forward,0,2,30,SHANGAM LAYAM
FC Marina,14,POR2025137,AKSHAY,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,Defense,0,2,30,Akshay Y.S
FC Marina,14,POR2025142,Singboy,14,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,2,3,1,0,0,Defense,0,2,30,Leishising Tallanao
FC Marina,14,POR2025133,RAVI,88,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,Midfield,0,2,30,RAVI TEJA Y.R
FC Marina,14,POR2025144,SANTHOSH ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defense,0,2,30,SANTHOSH.S
FC Marina,14,POR2025145,PRAMODH,17,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,Midfield,0,2,30,PRAMODH AK
FC Marina,14,POR2025147,TAMIL,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Forward,0,2,30,TAMIL SELVAN.D
FC Marina,14,POR2025149,BRIJITH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Defense,0,2,30,BRIJITH VARGEES
FC Marina,14,POR2025150,AK,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,Defense,0,2,30,Aditya Kalyananthy 
Wolfpack FC,16,POR2025344,Ruban ,17,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,1,1,0,0,0,Defense,0,2,30,Ruban.A
Wolfpack FC,16,POR2025345,Thooyavan,12,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,Forward,0,2,30,S.Thooyavan
Wolfpack FC,16,POR2025348,Yuvaraj,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Defense,0,2,30,L.Yuvaraj 
Wolfpack FC,16,POR2025349,Lokesh,30,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Forward,0,2,30,Lokesh.K
Wolfpack FC,16,POR2025350,Aadil,11,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,2,2,0,0,0,Forward,0,2,30,Aadil Sinju Abdul Kharim 
Wolfpack FC,16,POR2025353,Allan,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,Midfield,0,2,30,Allan Rahul 
Wolfpack FC,16,POR2025355,Gabriel,7,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,Midfield,0,2,30,i.Gabriel Lawrson
Wolfpack FC,16,POR2025358,Stephen,19,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,Midfield,0,2,30,Stephen Chelliah
Wolfpack FC,16,POR2025359,Suriya,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midfield,0,2,30,Suriya Raj
Wolfpack FC,16,POR2025360,Bharath,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defense,0,2,30,M.Bharath
Wolfpack FC,16,POR2025361,Pandi,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,Defense,0,2,30,Pandia Rajan
Wolfpack FC,16,POR2025362,Anand ,23,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,0,0,1,3,1,0,0,0,Midfield,0,2,30,P Anand 
Wolfpack FC,16,POR2025364,Balaji,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GK,0,2,30,Balaji S
Wolfpack FC,16,POR2025367,Gowtham,6,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,0,0,4,0,0,0,0,Defense,0,2,30,Gowtham
