team,teamid,playerid,player,jersey_no,Goals,left_goals,right_goals,head_goals,penalty_goals,Assists,KeyPasses,chances_created,big_chances,shots_on_target,shots_off_target,shots,post,blocked_shots,fouls,yellow_cards,red_cards,defender_saves,offsides,tackles,interceptions,blocks,saves,penalty_saves,position,clean_sheets,shots_faced,matchid,Player_FN
AMRFA,6,POR20251003,Nandhu,26,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,Defense,0,10,48,Nandha Kumar
AMRFA,6,POR2025104,AJITH KUMAR R,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,Midfield,0,10,48,AJITH KUMAR R
AMRFA,6,POR2025106,VJ,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midfield,0,10,48,Vijay Amarnath A K 
AMRFA,6,POR2025107,Dhanush,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,3,0,0,0,Defense,0,10,48,Dhanush
AMRFA,6,POR2025108,Karnesh M,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Midfield,0,10,48,Karnesh M
AMRFA,6,POR2025111,Abi,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Defense,0,10,48,Abilash S
AMRFA,6,POR2025112,Dinesh,10,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,0,0,0,3,0,0,0,0,Midfield,0,10,48,Dinesh
AMRFA,6,POR2025114,Pranith,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defense,0,10,48,M. Pranith
AMRFA,6,POR2025115,Pranav,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midfield,0,10,48,Pranav Sankar C.J
AMRFA,6,POR2025116,Aji,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,GK,0,10,48,Ajithkumar
AMRFA,6,POR2025120,Gautam N,51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Forward,0,10,48,Gautam N
AMRFA,6,POR2025122,VASANTH,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Midfield,0,10,48,R.Vasanth babu
AMRFA,6,POR2025123,Ashu,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,Defense,0,10,48,Jaya Ashwath GP 
AMRFA,6,POR2025124,Guru,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forward,0,10,48,A.S GURU PRAKASH
AMRFA,6,POR2025469,Anand Kumar,62,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,Midfield,0,10,48,Anand Kumar
FC Revelation,2,POR2025073,SURAJ,12,2,0,2,0,0,0,0,0,1,4,2,6,0,0,4,0,0,0,0,0,0,0,0,0,Midfield,1,4,48,Suraj Kumar
FC Revelation,2,POR2025075,Pandi,8,1,0,1,0,0,0,3,3,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,Midfield,1,4,48,S Pandian
FC Revelation,2,POR2025077,Solai,27,2,1,1,0,0,1,3,4,0,4,2,6,0,0,2,0,0,0,2,0,0,0,0,0,Midfield,1,4,48,N Solaimalai
FC Revelation,2,POR2025078,Kishore,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,GK,1,4,48,Kishore K
