team,teamid,playerid,player,jersey_no,Goals,left_goals,right_goals,head_goals,penalty_goals,Assists,KeyPasses,chances_created,big_chances,shots_on_target,shots_off_target,shots,post,blocked_shots,fouls,yellow_cards,red_cards,defender_saves,offsides,tackles,interceptions,blocks,saves,penalty_saves,position,clean_sheets,shots_faced,matchid,Player_FN
FIFA,11,POR2025180,Jagadeesh,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midfield,1,0,75,Jagadeesh G
FIFA,11,POR2025181,Sathish ,8,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,0,0,0,0,1,4,0,0,0,Midfield,1,0,75,R. Sathish Kumar 
FIFA,11,POR2025182,Kannan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,1,0,0,Defense,1,0,75,Kannan.M
FIFA,11,POR2025185,Paarvin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,Defense,1,0,75,Paarvin raj
FIFA,11,POR2025187,Vishnu,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,GK,1,0,75,vishnu prasath E
FIFA,11,POR2025188,Vineeth,16,1,0,1,0,0,0,2,2,0,1,2,3,0,0,1,0,0,0,2,1,1,0,0,0,Forward,1,0,75,Vineethkumar. V
FIFA,11,POR2025191,Deepak thapa ,20,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,1,0,0,0,Midfield,1,0,75,Deepak thapa magar 
FIFA,11,POR2025195,Sanjay,19,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,0,0,0,2,0,0,0,0,0,Forward,1,0,75,N sanjay
FIFA,11,POR2025197,Rooney Paul,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Midfield,1,0,75,B.Rooney Paul
FIFA,11,POR2025199,Arvind,10,1,0,1,0,0,0,0,0,0,2,1,4,0,1,2,0,0,0,0,0,0,0,0,0,Midfield,1,0,75,Aravindhan.R
FIFA,11,POR2025200,Rahul ,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,Midfield,1,0,75,Rahul
FIFA,11,POR2025204,Sri ,23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,2,0,0,Defense,1,0,75,P.Sri Ganesh 
FIFA,11,POR2025205,NAVIN,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,Midfield,1,0,75,Navin.P
FIFA,11,POR2025207,Sundhar,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midfield,1,0,75,Sundhar
Wolfpack FC,16,POR2025344,Ruban ,17,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,1,0,0,0,3,3,0,0,0,Defense,0,5,75,Ruban.A
Wolfpack FC,16,POR2025345,Thooyavan,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,Forward,0,5,75,S.Thooyavan
Wolfpack FC,16,POR2025346,Raul,13,0,0,0,0,0,0,2,2,0,0,1,1,0,0,3,0,0,0,0,2,1,0,0,0,Midfield,0,5,75,G.M Raul Palin
Wolfpack FC,16,POR2025347,Keerthi Mohan,10,0,0,0,0,0,0,2,2,0,0,4,4,2,0,3,0,0,0,0,2,0,0,0,0,Forward,0,5,75,D.Keerthi Mohan
Wolfpack FC,16,POR2025348,Yuvaraj,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,Defense,0,5,75,L.Yuvaraj 
Wolfpack FC,16,POR2025350,Aadil,11,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,Forward,0,5,75,Aadil Sinju Abdul Kharim 
Wolfpack FC,16,POR2025353,Allan,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,Midfield,0,5,75,Allan Rahul 
Wolfpack FC,16,POR2025355,Gabriel,7,0,0,0,0,0,0,1,1,0,0,2,3,0,1,1,0,0,0,0,1,0,0,0,0,Midfield,0,5,75,i.Gabriel Lawrson
Wolfpack FC,16,POR2025360,Bharath,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,1,0,0,0,Defense,0,5,75,M.Bharath
Wolfpack FC,16,POR2025361,Pandi,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,Defense,0,5,75,Pandia Rajan
Wolfpack FC,16,POR2025364,Balaji,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,GK,0,5,75,Balaji S
Wolfpack FC,16,POR2025451,Suresh,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,Forward,0,5,75,Suresh.G
Wolfpack FC,16,POR2025451,Suresh,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,Forward,0,5,75,Suresh.G
Wolfpack FC,16,POR2025453,Aneesh ,3,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,2,0,0,0,0,Defense,0,5,75,Aneesh Vincy
