team,teamid,playerid,player,jersey_no,Goals,left_goals,right_goals,head_goals,penalty_goals,Assists,KeyPasses,chances_created,big_chances,shots_on_target,shots_off_target,shots,post,blocked_shots,fouls,yellow_cards,red_cards,defender_saves,offsides,tackles,interceptions,blocks,saves,penalty_saves,position,clean_sheets,shots_faced,matchid,Player_FN
Apollo Tyres FC,5,POR2025277,Siva,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Midfield,0,13,67,J SIVAMARAN 
Apollo Tyres FC,5,POR2025278,JACOB  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,Midfield,0,13,67,Jacob Ruban
Apollo Tyres FC,5,POR2025282,Clinton ,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,Defense,0,13,67,Clinton 
Apollo Tyres FC,5,POR2025283,Vasarth,57,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,Forward,0,13,67,Vasanth 
Apollo Tyres FC,5,POR2025285,Marshal,17,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,Defense,0,13,67,Jerome Marshal
Apollo Tyres FC,5,POR2025286,Jeffy ,21,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,1,0,0,0,Defense,0,13,67,Jeffy J
Apollo Tyres FC,5,POR2025288,DEEPAK,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Forward,0,13,67,DEEPAK C
Apollo Tyres FC,5,POR2025290,Nishan,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,Midfield,0,13,67,N.shagul nishan
Apollo Tyres FC,5,POR2025293,Tamil,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Midfield,0,13,67,Tamilarasu.p
Apollo Tyres FC,5,POR2025477,Kasthuri Reegan,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,GK,0,13,67,Kasthuri Reegan
Apollo Tyres FC,5,POR2025479,Naresh kumar S,16,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,Defense,0,13,67,Naresh kumar S
Loyola College,1,POR2025001,Srini,39,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,Midfield,1,2,67,S. SRINIVASAN
Loyola College,1,POR2025003,Sanjay,16,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Midfield,1,2,67,L.sanjay
Loyola College,1,POR2025006,Mohanarasu,25,1,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,Defense,1,2,67,Mohanarasu 
Loyola College,1,POR2025007,Sunil,19,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,Midfield,1,2,67,Sunil v 
Loyola College,1,POR2025008,Kumaran,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,Defense,1,2,67,M.kumaran
Loyola College,1,POR2025010,Kishore,6,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0,0,3,3,0,0,0,Defense,1,2,67,Kishore agilan
Loyola College,1,POR2025011,Kishore R,12,0,0,0,0,0,0,2,2,0,0,1,1,0,0,2,0,0,0,1,1,0,0,0,0,Forward,1,2,67,Kishore Kumar R 
Loyola College,1,POR2025012,JOBIN,10,3,0,3,0,0,0,2,2,1,4,2,6,0,0,3,0,0,0,0,5,0,0,0,0,Midfield,1,2,67,JOBIN J
Loyola College,1,POR2025013,Vishal,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,4,0,0,0,0,Defense,1,2,67,Vishal
Loyola College,1,POR2025014,Lakshay,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,GK,1,2,67,Lakshay.M
Loyola College,1,POR2025016,Dilliraj,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Midfield,1,2,67,V.Dilliraj
Loyola College,1,POR2025017,Siva,7,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,Midfield,1,2,67,N.sivasubramaniyan
Loyola College,1,POR2025018,Vimal kumar ,11,0,0,0,0,0,1,1,2,0,2,1,3,0,0,1,0,0,0,0,1,2,0,0,0,Midfield,1,2,67,S.Vimal kumar 
Loyola College,1,POR2025020,Saran,17,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,Forward,1,2,67,Saran kumar
Loyola College,1,POR2025447,Subash,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midfield,1,2,67,Subash 
